tanggal,kota,suhu_min,suhu_max,suhu_rata,curah_hujan,kelembaban,kecepatan_angin,lama_penyinaran,kondisi_cuaca
2023-06-16,Surabaya,25.05,30.75,28.137503,0.70000005,72.997475,9.51877,11.0,Berawan
2023-06-17,Surabaya,24.9,30.95,28.108335,0.0,73.85082,12.41765,11.0,Cerah
2023-06-18,Surabaya,24.75,30.6,27.997917,0.0,73.721214,11.019493,11.0,Cerah
2023-06-19,Surabaya,25.1,30.8,28.268751,0.0,73.252716,9.27512,11.0,Cerah
2023-06-20,Surabaya,24.15,31.85,28.395834,0.5,71.28888,8.391425,11.0,Berawan
2023-06-21,Surabaya,26.95,32.15,29.437498,0.0,64.75889,14.140852,11.0,Cerah
2023-06-22,Surabaya,24.4,31.25,28.252083,0.0,71.37374,10.320631,11.0,Cerah
2023-06-23,Surabaya,24.85,30.85,28.250002,0.0,70.63048,10.868756,11.0,Cerah
2023-06-24,Surabaya,24.85,31.2,28.331247,0.0,70.31643,10.187299,11.0,Cerah
2023-06-25,Surabaya,24.2,30.65,27.868746,0.1,74.00639,7.8079386,11.0,Berawan
2023-06-26,Surabaya,24.65,31.05,27.766668,0.1,73.775314,6.0495,11.0,Berawan
2023-06-27,Surabaya,24.0,31.65,28.15625,0.2,70.45381,7.974288,11.0,Berawan
2023-06-28,Surabaya,23.1,31.95,28.087507,0.0,71.09266,10.468392,11.0,Cerah
2023-06-29,Surabaya,24.0,32.2,28.395834,0.0,72.35914,8.720203,11.0,Cerah
2023-06-30,Surabaya,23.55,32.1,28.268751,0.0,72.8093,9.284485,11.0,Cerah
2023-07-01,Surabaya,24.1,32.3,28.472914,0.3,72.75426,6.920667,11.0,Berawan
2023-07-02,Surabaya,24.8,32.05,27.60833,10.4,77.942345,5.907667,10.38885,Hujan
2023-07-03,Surabaya,23.8,32.35,27.806252,0.3,75.96552,5.2507176,10.929623,Berawan
2023-07-04,Surabaya,23.5,31.65,27.61875,5.0,78.00191,6.680602,11.0,Berawan
2023-07-05,Surabaya,23.6,31.75,27.920835,0.0,76.47747,11.103368,11.0,Cerah
2023-07-06,Surabaya,23.5,31.65,28.054167,0.0,75.4149,10.500897,11.0,Cerah
2023-07-07,Surabaya,24.4,31.65,27.587496,1.4000001,76.5888,7.395536,11.0,Berawan
2023-07-08,Surabaya,24.0,28.15,26.08333,10.500001,85.29311,9.131289,1.6312151,Hujan
2023-07-09,Surabaya,24.1,30.85,27.777086,0.1,75.12009,13.050319,11.025247,Berawan
2023-07-10,Surabaya,24.75,31.45,28.53125,0.0,70.502754,14.413899,11.023174,Cerah
2023-07-11,Surabaya,23.45,31.2,27.885416,0.0,68.673035,10.851051,11.021131,Cerah
2023-07-12,Surabaya,23.4,31.3,27.85,0.0,68.13519,9.302673,11.019131,Cerah
2023-07-13,Surabaya,23.85,32.1,28.285418,0.0,69.015015,9.227024,10.364436,Cerah
2023-07-14,Surabaya,25.0,31.75,28.287504,0.0,67.49772,9.0285015,11.015287,Cerah
2023-07-15,Surabaya,22.15,32.05,27.729162,0.0,68.96984,8.873433,11.0,Cerah
2023-07-16,Surabaya,23.0,31.6,27.456245,0.2,69.86293,10.483551,11.080889,Berawan
2023-07-17,Surabaya,21.5,31.25,27.097916,0.0,64.53559,11.583964,11.079135,Cerah
2023-07-18,Surabaya,22.25,31.35,27.441666,0.0,64.205315,12.092522,11.077411,Cerah
2023-07-19,Surabaya,21.6,31.9,27.289583,0.0,64.694954,11.344567,11.0757,Cerah
2023-07-20,Surabaya,21.05,31.45,26.666666,0.0,64.50976,8.657725,11.074012,Cerah
2023-07-21,Surabaya,23.1,31.75,27.30417,0.0,63.458195,9.12841,11.072352,Cerah
2023-07-22,Surabaya,21.4,30.75,27.014582,0.0,66.36608,12.088067,11.070714,Cerah
2023-07-23,Surabaya,23.45,30.6,27.652082,0.0,66.85749,13.025781,11.000527,Cerah
2023-07-24,Surabaya,23.8,30.8,27.550001,0.0,67.6718,10.742456,11.067547,Cerah
2023-07-25,Surabaya,24.05,30.6,27.608335,0.6,71.05096,13.280231,11.0,Berawan
2023-07-26,Surabaya,22.8,31.1,27.389585,0.1,68.75048,10.567859,11.064539,Berawan
2023-07-27,Surabaya,21.8,30.2,26.695833,0.0,67.637276,10.41853,11.0,Cerah
2023-07-28,Surabaya,21.3,30.45,26.589582,0.0,66.61338,12.374983,11.0,Cerah
2023-07-29,Surabaya,21.6,30.35,26.872917,0.0,63.285236,12.3804455,11.060384,Cerah
2023-07-30,Surabaya,21.6,31.2,26.918753,0.0,64.53474,13.580067,11.059107,Cerah
2023-07-31,Surabaya,20.8,30.6,26.629168,0.0,67.02142,11.57204,11.0,Cerah
2023-08-01,Surabaya,25.5,31.05,28.0375,0.0,68.74207,15.246286,11.056741,Cerah
2023-08-02,Surabaya,24.35,30.85,27.964582,0.0,73.48422,13.738979,11.055648,Cerah
2023-08-03,Surabaya,25.85,31.2,28.277082,0.0,68.99238,14.947979,11.054635,Cerah
2023-08-04,Surabaya,23.9,31.9,27.929167,0.0,69.32804,12.981829,11.053696,Cerah
2023-08-05,Surabaya,21.95,31.4,27.410416,0.0,66.70435,12.906497,11.120151,Cerah
2023-08-06,Surabaya,23.65,31.2,27.868753,0.0,70.53365,12.494254,11.052049,Cerah
2023-08-07,Surabaya,22.8,30.65,27.329165,0.2,72.44411,12.302314,11.051337,Berawan
2023-08-08,Surabaya,25.05,30.4,27.583334,0.2,69.729576,16.511162,11.117732,Berawan
2023-08-09,Surabaya,22.95,30.55,27.360418,0.0,64.67849,13.919822,11.050141,Cerah
2023-08-10,Surabaya,23.15,30.1,27.066664,0.0,65.593575,12.500824,11.116481,Cerah
2023-08-11,Surabaya,20.7,31.0,26.531252,0.0,64.41824,11.315179,11.115965,Cerah
2023-08-12,Surabaya,21.2,30.75,26.808336,0.0,61.725266,11.471384,11.115511,Cerah
2023-08-13,Surabaya,23.05,30.65,27.393753,0.0,66.47598,14.132675,11.048592,Cerah
2023-08-14,Surabaya,23.6,31.25,27.547915,0.4,65.572754,12.854597,11.114811,Berawan
2023-08-15,Surabaya,22.5,31.2,27.435415,0.0,67.53608,12.313815,11.048211,Cerah
2023-08-16,Surabaya,22.35,31.55,27.356253,0.0,66.24252,12.9265995,11.114359,Cerah
2023-08-17,Surabaya,23.25,31.95,27.406252,0.0,62.239727,11.421195,11.114227,Cerah
2023-08-18,Surabaya,21.8,31.75,26.949999,0.0,66.528915,11.339986,11.048085,Cerah
2023-08-19,Surabaya,21.85,30.65,26.931252,0.0,69.86139,13.107474,11.048151,Cerah
2023-08-20,Surabaya,23.85,31.2,27.952085,0.0,67.03161,15.454809,11.048271,Cerah
2023-08-21,Surabaya,23.05,31.25,27.708336,0.0,66.5892,14.903675,11.048447,Cerah
2023-08-22,Surabaya,23.55,30.95,27.724998,0.0,65.00715,14.820555,11.048659,Cerah
2023-08-23,Surabaya,22.25,31.15,27.293747,0.0,64.90854,13.918552,11.125543,Cerah
2023-08-24,Surabaya,22.75,31.2,27.48542,0.0,66.71538,13.860851,11.056384,Cerah
2023-08-25,Surabaya,23.2,31.8,27.770834,0.0,66.81321,13.354954,11.052859,Cerah
2023-08-26,Surabaya,24.3,31.65,28.116667,0.0,66.10742,13.455859,11.049969,Cerah
2023-08-27,Surabaya,22.6,31.55,27.520836,0.0,66.45534,11.511065,11.050436,Cerah
2023-08-28,Surabaya,22.95,31.1,27.568747,0.0,65.618324,14.557995,11.1076355,Cerah
2023-08-29,Surabaya,23.8,31.4,27.6875,0.3,67.4321,13.904648,11.116807,Berawan
2023-08-30,Surabaya,22.4,31.1,27.393747,0.0,69.17159,12.595392,11.100431,Cerah
2023-08-31,Surabaya,23.05,31.8,27.797915,0.0,68.66255,14.352406,11.096813,Cerah
2023-09-01,Surabaya,23.1,31.05,27.427084,0.0,64.952156,13.956337,11.093185,Cerah
2023-09-02,Surabaya,21.9,30.8,27.181246,0.0,60.749454,13.970081,11.154504,Cerah
2023-09-03,Surabaya,21.95,30.9,27.085417,0.0,61.258667,13.498425,11.095038,Cerah
2023-09-04,Surabaya,20.7,31.4,26.979164,0.0,58.42726,12.997437,11.147121,Cerah
2023-09-05,Surabaya,21.75,31.4,27.441668,0.0,61.009014,13.860286,11.150452,Cerah
2023-09-06,Surabaya,22.05,32.55,27.908333,0.0,64.69518,12.353435,11.145671,Cerah
2023-09-07,Surabaya,23.15,33.2,28.177086,0.0,65.285614,9.990167,11.140878,Cerah
2023-09-08,Surabaya,22.95,31.3,27.643751,0.0,65.265625,12.176389,11.071438,Cerah
2023-09-09,Surabaya,22.25,31.65,27.385416,0.0,65.67336,12.4446535,11.258047,Cerah
2023-09-10,Surabaya,22.75,32.25,28.039581,0.0,62.06175,14.272271,11.255677,Cerah
2023-09-11,Surabaya,22.85,32.35,28.2125,0.0,63.159275,12.241369,11.250851,Cerah
2023-09-12,Surabaya,22.4,33.0,28.204168,0.0,66.75281,12.051309,11.247143,Cerah
2023-09-13,Surabaya,23.35,32.25,28.11875,0.0,65.65871,13.892906,11.308022,Cerah
2023-09-14,Surabaya,24.6,31.45,28.502083,0.1,62.36128,16.381031,11.236634,Berawan
2023-09-15,Surabaya,22.45,32.15,28.09583,0.0,60.65878,14.91234,11.36531,Cerah
2023-09-16,Surabaya,24.95,31.5,28.39792,0.0,64.864136,14.900734,11.361814,Cerah
2023-09-17,Surabaya,23.9,32.15,28.252085,0.0,67.63529,14.245835,11.3515,Cerah
2023-09-18,Surabaya,24.3,32.95,28.662504,0.0,65.239235,12.463947,11.346783,Cerah
2023-09-19,Surabaya,23.7,32.15,28.2875,0.0,62.586685,12.07165,11.3420515,Cerah
2023-09-20,Surabaya,23.65,31.9,28.177084,0.0,63.527832,12.86805,11.401653,Cerah
2023-09-21,Surabaya,23.4,32.35,28.175003,0.0,63.060482,14.945157,11.461245,Cerah
2023-09-22,Surabaya,22.15,32.65,27.702082,0.0,62.431057,13.361329,11.520846,Cerah
2023-09-23,Surabaya,22.35,33.0,27.991667,0.0,61.226177,12.631545,11.580475,Cerah
2023-09-24,Surabaya,22.4,32.85,28.477087,0.0,62.43085,11.359149,11.575814,Cerah
2023-09-25,Surabaya,23.75,32.95,28.533339,0.0,62.61714,12.612211,11.571207,Cerah
2023-09-26,Surabaya,21.3,33.35,28.168749,0.0,59.306545,12.226698,11.668329,Cerah
2023-09-27,Surabaya,21.35,32.55,27.858332,0.0,64.23554,14.121924,11.677574,Cerah
2023-09-28,Surabaya,22.65,32.05,28.225,0.0,68.7233,13.132225,11.686738,Cerah
2023-09-29,Surabaya,26.55,32.4,28.866667,0.0,68.61572,16.691631,11.553505,Cerah
2023-09-30,Surabaya,24.2,33.0,29.020836,0.0,64.928825,11.531998,11.704753,Cerah
2023-10-01,Surabaya,23.0,33.45,28.891668,0.0,60.374218,10.420718,11.713565,Cerah
2023-10-02,Surabaya,24.05,33.3,28.974998,0.0,61.71584,13.02993,11.722222,Cerah
2023-10-03,Surabaya,23.9,32.6,28.650002,0.0,64.406715,11.918751,11.730705,Cerah
2023-10-04,Surabaya,24.2,32.75,28.933332,0.0,66.00283,14.458,11.738996,Cerah
2023-10-05,Surabaya,24.2,33.0,28.941664,0.1,70.184525,13.079042,11.747073,Berawan
2023-10-06,Surabaya,26.25,34.1,29.743746,0.0,65.725914,14.411609,11.755033,Cerah
2023-10-07,Surabaya,25.1,33.15,29.147919,0.3,69.606415,14.153548,11.762981,Berawan
2023-10-08,Surabaya,23.95,33.85,29.422913,0.0,63.975754,14.654613,11.770905,Cerah
2023-10-09,Surabaya,23.35,33.4,29.179169,0.0,67.15272,12.723559,11.7787895,Cerah
2023-10-10,Surabaya,24.15,33.55,29.195833,0.3,70.132965,8.759381,11.786615,Berawan
2023-10-11,Surabaya,24.45,33.15,29.220833,0.0,65.24957,11.890519,11.794366,Cerah
2023-10-12,Surabaya,23.7,32.9,28.770836,0.0,68.18487,11.75328,11.802027,Cerah
2023-10-13,Surabaya,25.85,33.8,29.681246,0.0,66.404106,13.543123,11.809583,Cerah
2023-10-14,Surabaya,24.55,33.35,29.502077,0.0,63.86565,14.185601,11.817015,Cerah
2023-10-15,Surabaya,26.55,33.45,29.897917,0.0,63.90804,13.946521,11.824307,Cerah
2023-10-16,Surabaya,25.85,33.45,29.83333,0.0,66.59819,15.014913,11.831443,Cerah
2023-10-17,Surabaya,25.05,34.05,29.74792,0.0,65.67306,13.977726,11.838408,Cerah
2023-10-18,Surabaya,24.1,34.6,29.793753,0.0,62.179474,13.893809,11.845182,Cerah
2023-10-19,Surabaya,25.2,34.05,29.770836,0.1,63.47879,15.150151,11.851751,Berawan
2023-10-20,Surabaya,24.95,34.1,29.86458,0.0,64.19153,10.747935,11.8581,Cerah
2023-10-21,Surabaya,25.5,34.8,30.104166,0.0,67.13738,10.6544485,11.864208,Cerah
2023-10-22,Surabaya,24.75,33.75,29.658333,0.1,68.970146,9.141816,11.870063,Berawan
2023-10-23,Surabaya,26.15,32.6,29.393755,1.7,69.578606,11.528682,11.875644,Berawan
2023-10-24,Surabaya,25.6,34.15,29.756254,0.5,67.35117,9.630491,11.880937,Berawan
2023-10-25,Surabaya,24.5,33.95,29.681246,0.0,65.7956,11.970694,11.885924,Cerah
2023-10-26,Surabaya,24.8,35.45,30.468752,0.0,62.154404,12.378234,11.890666,Cerah
2023-10-27,Surabaya,24.95,34.95,30.050003,0.0,64.15142,11.843186,11.895246,Cerah
2023-10-28,Surabaya,23.9,34.65,29.8375,0.0,63.821915,12.863279,11.899649,Cerah
2023-10-29,Surabaya,24.15,33.8,29.66458,0.6,66.30163,10.340614,11.903872,Berawan
2023-10-30,Surabaya,24.65,33.75,29.610415,0.3,67.383545,11.13031,11.907905,Berawan
2023-10-31,Surabaya,24.9,33.95,29.702082,0.0,66.56191,12.69834,11.91174,Cerah
2023-11-01,Surabaya,25.5,34.85,30.216667,0.3,64.75255,11.770323,11.915372,Berawan
2023-11-02,Surabaya,25.85,33.6,30.2875,0.1,64.88979,11.901244,11.91879,Berawan
2023-11-03,Surabaya,26.1,33.4,29.531244,4.6,73.08248,10.223897,11.539375,Berawan
2023-11-04,Surabaya,25.1,33.4,28.556252,1.6000001,75.21084,7.611911,11.871252,Berawan
2023-11-05,Surabaya,25.75,33.3,29.554169,0.8,72.57789,10.930414,11.927682,Berawan
2023-11-06,Surabaya,25.7,34.8,30.022917,0.0,67.80345,10.033563,11.930163,Cerah
2023-11-07,Surabaya,24.35,33.9,29.672915,0.0,66.095184,9.473048,11.932391,Cerah
2023-11-08,Surabaya,24.8,35.1,30.402082,0.0,62.41477,8.070715,11.934356,Cerah
2023-11-09,Surabaya,26.4,34.9,30.543747,0.1,64.484314,6.300263,11.539768,Berawan
2023-11-10,Surabaya,25.3,36.35,30.014585,1.3,64.83051,7.4584727,11.937467,Berawan
2023-11-11,Surabaya,24.65,35.25,29.852081,0.5,66.72369,8.952363,11.938592,Berawan
2023-11-12,Surabaya,24.15,34.75,30.058334,0.90000004,64.21,10.005983,11.939421,Berawan
2023-11-13,Surabaya,25.4,35.75,30.768751,0.0,62.210983,7.384401,11.939942,Cerah
2023-11-14,Surabaya,26.75,35.3,30.464582,0.8000001,68.6359,7.9363637,11.940154,Berawan
2023-11-15,Surabaya,26.55,35.65,30.412497,1.5000001,70.66206,7.6420817,11.940044,Berawan
2023-11-16,Surabaya,25.65,35.65,29.720835,2.3000002,71.78472,8.292542,11.93962,Berawan
2023-11-17,Surabaya,25.65,33.7,29.170832,4.0999994,72.163246,5.6525097,11.34625,Berawan
2023-11-18,Surabaya,24.05,36.1,30.312498,0.2,64.86761,7.2077484,11.940555,Berawan
2023-11-19,Surabaya,25.2,35.7,30.635416,0.0,60.573032,11.317705,11.936545,Cerah
2023-11-20,Surabaya,25.3,35.35,30.61875,0.1,63.49608,11.776592,11.934941,Berawan
2023-11-21,Surabaya,25.05,34.55,30.127083,0.0,66.59379,11.844222,11.933062,Cerah
2023-11-22,Surabaya,25.75,34.95,30.71875,0.0,64.206535,13.303411,11.629781,Cerah
2023-11-23,Surabaya,26.7,35.9,31.143755,0.1,61.35609,8.868364,11.106264,Berawan
2023-11-24,Surabaya,26.4,35.1,29.883337,0.2,71.09727,6.555652,11.925854,Berawan
2023-11-25,Surabaya,24.45,31.45,27.637499,10.3,81.50301,6.1001,8.568969,Hujan
2023-11-26,Surabaya,24.2,34.2,28.812498,2.1,74.1667,5.9671435,11.9198065,Berawan
2023-11-27,Surabaya,24.8,33.2,27.758337,14.200001,80.1603,5.485867,11.230779,Hujan
2023-11-28,Surabaya,23.85,31.25,27.28125,7.8999996,81.17768,4.6579275,6.654928,Hujan
2023-11-29,Surabaya,24.75,31.65,28.335417,1.4000001,78.15755,6.94972,11.443323,Berawan
2023-11-30,Surabaya,25.2,34.1,28.629171,0.6,77.98687,6.344366,8.451293,Berawan
2023-12-01,Surabaya,25.2,30.5,27.275003,5.5000005,85.53851,5.1795487,5.0752115,Hujan
2023-12-02,Surabaya,24.45,31.45,27.183336,5.7999997,84.3787,5.455776,8.633333,Hujan
2023-12-03,Surabaya,23.8,32.85,28.400002,1.6000001,76.495674,5.7092595,11.293985,Berawan
2023-12-04,Surabaya,24.6,32.2,28.041666,0.6,78.21761,5.5965567,8.660454,Berawan
2023-12-05,Surabaya,24.4,34.05,28.75,1.4,74.64005,6.467413,11.184407,Berawan
2023-12-06,Surabaya,24.75,33.4,28.5625,6.5999994,77.37662,4.693735,11.270105,Hujan
2023-12-07,Surabaya,24.0,35.1,28.137499,5.7,76.92041,6.057698,11.870811,Hujan
2023-12-08,Surabaya,24.75,34.15,28.25625,7.0,79.347496,5.7184544,9.68897,Hujan
2023-12-09,Surabaya,25.0,31.1,28.085417,7.7,82.52131,3.8832788,8.479036,Hujan
2023-12-10,Surabaya,25.25,31.3,27.006247,32.1,85.16003,6.717594,4.580323,Hujan
2023-12-11,Surabaya,24.7,33.4,28.787498,0.5,76.045265,5.039567,11.9075985,Berawan
2023-12-12,Surabaya,24.35,34.0,28.875,3.1,72.215355,5.3979144,12.035954,Berawan
2023-12-13,Surabaya,25.25,32.35,28.00208,18.100002,81.111,6.076782,11.830656,Hujan
2023-12-14,Surabaya,24.5,31.2,27.510416,16.0,83.21723,5.1876116,9.9841175,Hujan
2023-12-15,Surabaya,25.4,31.75,27.772913,4.9,84.31023,4.8813925,8.5009775,Berawan
2023-12-16,Surabaya,24.5,32.9,28.5,1.3000002,77.20694,6.150424,12.129174,Berawan
2023-12-17,Surabaya,25.05,32.5,28.94375,1.0,73.41974,7.744047,12.04727,Berawan
2023-12-18,Surabaya,24.35,33.05,28.860418,1.4000001,73.80695,5.9253764,11.476788,Berawan
2023-12-19,Surabaya,25.2,33.4,29.562506,0.0,63.398106,7.845762,12.163144,Cerah
2023-12-20,Surabaya,24.15,33.05,29.481249,0.1,58.827557,9.66687,12.151105,Berawan
2023-12-21,Surabaya,24.6,33.4,29.42708,1.0,65.5503,6.3377566,12.139096,Berawan
2023-12-22,Surabaya,25.5,33.15,29.106253,4.1,72.8106,5.628874,11.687001,Berawan
2023-12-23,Surabaya,25.1,35.45,29.706251,0.5,68.90695,7.7505803,12.3953495,Berawan
2023-12-24,Surabaya,24.7,33.85,29.47083,2.3999999,71.53037,6.21433,12.103597,Berawan
2023-12-25,Surabaya,25.05,32.1,27.912498,9.9,79.11459,6.8292217,10.340431,Hujan
2023-12-26,Surabaya,24.2,32.35,28.1875,0.2,79.08436,5.8798394,11.384161,Berawan
2023-12-27,Surabaya,25.75,32.65,28.879166,3.8999999,78.73432,6.6530337,11.966684,Berawan
2023-12-28,Surabaya,25.6,32.7,28.614584,4.799999,79.86496,7.506943,11.483208,Berawan
2023-12-29,Surabaya,26.15,33.45,29.329168,4.4,77.818115,8.645333,11.6168585,Berawan
2023-12-30,Surabaya,24.9,32.55,28.13333,22.1,82.080635,6.0455313,11.0721445,Hujan
2023-12-31,Surabaya,24.85,33.1,28.647913,1.9000001,79.707436,6.6853004,11.686713,Berawan
2024-01-01,Surabaya,25.2,31.35,27.972918,15.500001,83.70789,6.308233,11.407466,Hujan
2024-01-02,Surabaya,24.9,32.35,27.989586,4.3999996,82.85998,7.289016,11.671703,Berawan
2024-01-03,Surabaya,25.1,30.25,27.295835,19.7,86.03243,5.6682897,5.6542587,Hujan
2024-01-04,Surabaya,24.4,31.0,27.168753,23.4,86.207886,6.290006,9.731083,Hujan
2024-01-05,Surabaya,23.75,30.35,26.991669,1.7000002,84.44125,4.7420015,3.4917676,Berawan
2024-01-06,Surabaya,25.8,29.5,27.224998,24.200003,86.07602,5.470837,5.6892524,Hujan
2024-01-07,Surabaya,25.15,29.65,26.635416,15.200001,90.1312,4.099721,5.375408,Hujan
2024-01-08,Surabaya,24.5,31.45,27.085419,7.3,87.26095,6.137891,8.408256,Hujan
2024-01-09,Surabaya,24.45,31.85,27.414583,9.499999,86.11374,4.3435025,10.791468,Hujan
2024-01-10,Surabaya,24.65,32.2,27.689585,16.399998,85.208916,5.6964626,10.337239,Hujan
2024-01-11,Surabaya,24.75,33.2,27.61667,11.900001,84.08701,7.645991,11.825615,Hujan
2024-01-12,Surabaya,24.65,32.6,28.464584,0.1,78.40165,6.2653036,11.93389,Berawan
2024-01-13,Surabaya,24.0,33.4,29.19375,0.1,69.94667,5.295794,11.687366,Berawan
2024-01-14,Surabaya,25.15,32.9,29.174997,0.70000005,72.19166,5.9815235,8.520262,Berawan
2024-01-15,Surabaya,25.15,32.8,27.612495,16.8,82.640205,5.8969855,8.701345,Hujan
2024-01-16,Surabaya,25.05,31.75,27.212503,13.0,85.20617,5.5989437,8.437373,Hujan
2024-01-17,Surabaya,24.15,30.0,26.602081,6.099999,86.06683,6.5114374,6.2895436,Hujan
2024-01-18,Surabaya,24.35,32.35,27.479164,12.8,85.26063,6.5084944,10.246116,Hujan
2024-01-19,Surabaya,24.35,30.85,26.597916,8.400001,86.692474,8.850776,6.015539,Hujan
2024-01-20,Surabaya,24.1,32.15,27.622917,1.5,78.99419,8.8559885,10.963019,Berawan
2024-01-21,Surabaya,24.9,33.55,27.662498,1.5000001,77.44299,10.063034,9.766356,Berawan
2024-01-22,Surabaya,25.1,31.05,27.2875,6.6999993,81.3415,13.932002,9.717034,Hujan
2024-01-23,Surabaya,25.05,32.65,28.008333,1.0,78.73231,9.217498,7.6701574,Berawan
2024-01-24,Surabaya,24.6,32.0,27.131248,27.099998,80.4719,10.020365,8.342375,Hujan
2024-01-25,Surabaya,24.4,31.35,27.283333,4.8999996,84.239494,10.289067,11.178208,Berawan
2024-01-26,Surabaya,24.15,31.6,26.858337,19.3,86.1297,9.68734,10.200584,Hujan
2024-01-27,Surabaya,24.5,31.6,27.220835,7.2,83.66981,10.007922,11.954645,Hujan
2024-01-28,Surabaya,24.0,31.85,27.060417,5.799999,84.73539,7.550485,9.043062,Hujan
2024-01-29,Surabaya,24.2,32.05,26.302084,22.8,88.63333,4.885699,7.0141068,Hujan
2024-01-30,Surabaya,23.7,30.3,26.629168,17.300001,88.870476,3.9234111,6.5180783,Hujan
2024-01-31,Surabaya,24.25,31.95,26.927084,17.2,87.3497,5.0440354,11.315147,Hujan
2024-02-01,Surabaya,25.0,31.55,27.249998,15.400001,85.78848,3.5997572,10.192624,Hujan
2024-02-02,Surabaya,23.95,31.15,26.793753,11.599999,87.76461,5.493433,9.71386,Hujan
2024-02-03,Surabaya,24.8,29.8,26.477083,10.4,89.460594,8.080606,5.192453,Hujan
2024-02-04,Surabaya,24.7,31.25,26.40417,30.699999,87.912056,7.6051326,6.476696,Hujan
2024-02-05,Surabaya,24.2,31.6,27.093752,15.0,84.410385,10.9869175,9.853916,Hujan
2024-02-06,Surabaya,24.0,31.1,26.191668,25.799997,89.234985,8.74862,5.812442,Hujan
2024-02-07,Surabaya,24.45,30.05,26.620834,4.6,86.4645,8.19726,6.950478,Berawan
2024-02-08,Surabaya,23.85,31.5,26.400002,10.000001,87.44941,5.93932,6.64121,Hujan
2024-02-09,Surabaya,24.3,32.15,27.660418,14.4,83.02516,5.802815,11.844751,Hujan
2024-02-10,Surabaya,24.05,30.35,25.866667,30.400002,89.21667,7.6143723,5.1850348,Hujan
2024-02-11,Surabaya,24.35,31.35,26.574999,12.900002,88.83117,7.213605,8.596627,Hujan
2024-02-12,Surabaya,24.45,32.35,27.066668,10.2,85.60288,7.6081223,11.0,Hujan
2024-02-13,Surabaya,24.3,31.2,27.2125,14.200002,87.95504,4.3751483,10.079708,Hujan
2024-02-14,Surabaya,24.85,30.5,27.025002,21.0,89.14948,3.7457302,10.586194,Hujan
2024-02-15,Surabaya,25.35,30.9,27.70833,5.8,87.2747,5.4420977,11.825642,Hujan
2024-02-16,Surabaya,25.4,32.5,27.952082,4.9999995,83.765144,5.064389,11.577363,Berawan
2024-02-17,Surabaya,24.65,31.2,27.214584,8.499999,86.47265,5.059418,10.922057,Hujan
2024-02-18,Surabaya,24.3,31.5,27.225,2.6000001,86.28903,4.3409777,11.381578,Berawan
2024-02-19,Surabaya,24.55,31.45,27.64792,6.1,85.21725,5.7397246,10.654027,Hujan
2024-02-20,Surabaya,25.4,32.05,28.199997,7.2,85.22408,5.5274725,11.321874,Hujan
2024-02-21,Surabaya,24.65,32.55,27.37708,14.6,85.88337,4.539788,10.003868,Hujan
2024-02-22,Surabaya,24.95,32.7,28.0875,5.2,83.48257,9.717334,11.004389,Hujan
2024-02-23,Surabaya,24.7,30.5,27.289581,21.000002,87.20325,7.768084,7.192181,Hujan
2024-02-24,Surabaya,24.8,30.3,27.08333,26.0,88.953804,6.002418,8.251975,Hujan
2024-02-25,Surabaya,25.3,29.45,26.42708,17.300001,88.99372,9.507709,6.1072464,Hujan
2024-02-26,Surabaya,24.85,31.45,27.0625,10.3,85.85742,6.771327,10.702385,Hujan
2024-02-27,Surabaya,25.3,30.65,27.497917,5.5,86.4704,4.3430343,10.6571455,Hujan
2024-02-28,Surabaya,25.05,30.05,27.106247,16.4,87.958466,4.354287,9.501924,Hujan
2024-02-29,Surabaya,25.25,31.15,27.60417,13.400001,87.96374,4.333702,10.005436,Hujan
2024-03-01,Surabaya,25.2,31.75,27.322916,14.100002,87.5449,5.518167,8.802631,Hujan
2024-03-02,Surabaya,24.8,30.85,27.510416,8.7,87.102234,5.746195,10.203998,Hujan
2024-03-03,Surabaya,25.35,32.1,27.504168,8.900001,86.62391,7.5879974,10.486376,Hujan
2024-03-04,Surabaya,25.0,30.9,27.418749,8.299999,87.55271,4.4919543,10.392723,Hujan
2024-03-05,Surabaya,25.3,31.35,27.583334,33.8,86.61743,3.614714,11.362291,Hujan
2024-03-06,Surabaya,24.65,31.55,27.512503,6.3999996,86.39917,5.930445,8.782416,Hujan
2024-03-07,Surabaya,24.65,31.25,27.077082,29.400002,89.51846,5.692496,4.908175,Hujan
2024-03-08,Surabaya,25.2,31.35,27.220833,22.199999,89.50232,7.339684,8.553167,Hujan
2024-03-09,Surabaya,24.95,28.8,26.389585,8.7,90.08767,14.196605,4.4374824,Hujan
2024-03-10,Surabaya,24.55,29.35,26.804169,0.2,82.60546,13.931436,2.6804998,Berawan
2024-03-11,Surabaya,25.0,30.55,26.97708,5.5,87.648705,10.097019,4.1973042,Hujan
2024-03-12,Surabaya,24.15,29.2,26.60417,12.200002,87.27491,12.550358,3.338964,Hujan
2024-03-13,Surabaya,25.15,28.85,26.356247,8.2,87.80892,15.098764,5.0502863,Hujan
2024-03-14,Surabaya,24.6,28.8,26.141668,9.800001,89.845924,14.346923,0.55961865,Hujan
2024-03-15,Surabaya,24.6,30.4,26.327085,21.400002,88.253876,15.8930435,9.000004,Hujan
2024-03-16,Surabaya,24.7,30.5,26.8125,3.3,85.1853,17.101347,8.725224,Berawan
